rn1qkbnr/pbpp1ppp/1p2p3/8/2P1P3/2N3P1/PP1P1P1P/R1BQKBNR b KQkq - 0 1,['f8b4'],[1]
rn1qk1nr/pbpp1ppp/1p2p3/8/1bP1P3/2N3P1/PP1P1P1P/R1BQKBNR w KQkq - 0 1,['f1g2'],[1]
rn1qk1nr/pbpp1ppp/1p2p3/8/1bP1P3/2N3P1/PP1P1PBP/R1BQK1NR b KQkq - 0 1,['b4c3'],[1]
rnbqkb1r/ppp2ppp/4p3/3n4/3P4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 1,['c7c5'],[9]
rnbqkbnr/p1pppp1p/1p4p1/8/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 1,['f1g2'],[1]
rnbqkbnr/p1pppp1p/1p4p1/8/8/5NP1/PPPPPPBP/RNBQK2R b KQkq - 0 1,['c8b7'],[1]
rnbqk2r/ppp2ppp/3bpn2/3p4/2P5/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 1,['b2b3'],[5]
rnbqk2r/ppp2ppp/3bpn2/3p4/2P5/1PN1PN2/P2P1PPP/R1BQKB1R b KQkq - 0 1,"['e8h8', 'b7b6']","[4, 1]"
rnbqk2r/pp1pppbp/5np1/2p5/2P5/1P3NP1/P2PPP1P/RNBQKB1R w KQkq - 0 1,['c1b2'],[16]
r1bqkbnr/pp1ppppp/8/2p5/3nP3/2N5/PPPPNPPP/R1BQKB1R w KQkq - 0 1,['d2d3'],[1]
r1bqkbnr/pp1ppppp/8/2p5/3nP3/2NP4/PPP1NPPP/R1BQKB1R b KQkq - 0 1,['e7e6'],[1]
r1bqkbnr/pp1p1ppp/4p3/2p5/3nP3/2NP4/PPP1NPPP/R1BQKB1R w KQkq - 0 1,['c1e3'],[1]
r1bqkbnr/pp1p1ppp/4p3/2p5/3nP3/2NPB3/PPP1NPPP/R2QKB1R b KQkq - 0 1,['e6e5'],[1]
rnbqkb1r/pppp1ppp/8/4N3/2B1n3/8/PPPP1PPP/RNBQK2R b KQkq - 0 1,['d7d5'],[1]
rnbqkb1r/ppp2ppp/8/3pN3/2B1n3/8/PPPP1PPP/RNBQK2R w KQkq d6 0 1,['c4b3'],[1]
rnbqkb1r/ppp2ppp/8/3pN3/4n3/1B6/PPPP1PPP/RNBQK2R b KQkq - 0 1,['d8g5'],[1]
rnbqkbnr/pp2p1pp/2p2p2/3pP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 1,['f2f4'],[1]
rnbqkbnr/pp2p1pp/2p2p2/3pP3/3P1P2/8/PPP3PP/RNBQKBNR b KQkq f3 0 1,['e7e6'],[1]
rnbqkbnr/pp4pp/2p1pp2/3pP3/3P1P2/8/PPP3PP/RNBQKBNR w KQkq - 0 1,['g1f3'],[1]
rnbqkbnr/pp4pp/2p1pp2/3pP3/3P1P2/5N2/PPP3PP/RNBQKB1R b KQkq - 0 1,['c6c5'],[1]
r1bqk2r/pppp1ppp/2n4n/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 1,['c2c3'],[1]
r1bqk2r/pppp1ppp/2n4n/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQ1RK1 b kq - 0 1,['d8f6'],[1]
rnbqkbnr/ppp2ppp/8/3p4/4Pp2/8/PPPPB1PP/RNBQK1NR w KQkq d6 0 1,"['e4e5', 'e4d5']","[1, 2]"
rnbqkbnr/ppp2ppp/8/3pP3/5p2/8/PPPPB1PP/RNBQK1NR b KQkq - 0 1,['f7f6'],[1]
rnbqkbnr/ppp3pp/5p2/3pP3/5p2/8/PPPPB1PP/RNBQK1NR w KQkq - 0 1,['e5f6'],[1]
rnbqkbnr/ppp3pp/5P2/3p4/5p2/8/PPPPB1PP/RNBQK1NR b KQkq - 0 1,['g8f6'],[1]
rnb1kb1r/ppq1pppp/2pp1n2/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq e3 0 1,['e7e5'],[1]
r1b1kbnr/1ppp1ppp/p1n2q2/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 1,['e1h1'],[1]
r1b1kbnr/1ppp1ppp/p1n2q2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 0 1,['b7b5'],[1]
rnbqkbnr/pp4pp/4p3/2ppPp2/5P2/5N2/PPPP2PP/RNBQKB1R w KQkq f6 0 1,['f1b5'],[1]
rnbqkbnr/pp4pp/4p3/1BppPp2/5P2/5N2/PPPP2PP/RNBQK2R b KQkq - 0 1,['b8c6'],[1]
rnbqk1nr/pppp1ppp/8/8/1bBpP3/2P5/PP3PPP/RNBQK1NR b KQkq - 0 1,['d4c3'],[1]
r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/3P1N1P/PPP2PP1/RNBQK2R b KQkq - 0 1,['e8h8'],[1]
rnbqk2r/ppp2ppp/3b3n/8/8/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 1,"['d2d4', 'd2d3']","[3, 1]"
rnbqk2r/ppp2ppp/3b3n/8/3P4/5N2/PPP1P1PP/RNBQKB1R b KQkq d3 0 1,['h6g4'],[3]
r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1PP2/3P4/PPP3PP/RNBQK1NR w KQkq - 0 1,"['f4e5', 'b1c3']","[1, 1]"
r1bqk2r/pppp1ppp/2n2n2/2b1P3/2B1P3/3P4/PPP3PP/RNBQK1NR b KQkq - 0 1,['c6e5'],[1]
rnbqkbnr/pppp1ppp/8/8/4Pp1P/8/PPPP2P1/RNBQKBNR b KQkq h3 0 1,['f8e7'],[1]
rnbqk1nr/ppppbppp/8/8/4Pp1P/8/PPPP2P1/RNBQKBNR w KQkq - 0 1,['d1g4'],[1]
rnbqk1nr/ppppbppp/8/8/4PpQP/8/PPPP2P1/RNB1KBNR b KQkq - 0 1,['d7d5'],[1]
rnbqk1nr/ppp1bppp/8/3p4/4PpQP/8/PPPP2P1/RNB1KBNR w KQkq d6 0 1,['g4f4'],[1]
rnbqk1nr/ppp1bppp/8/3p4/4PQ1P/8/PPPP2P1/RNB1KBNR b KQkq - 0 1,['d5e4'],[1]
rn1qk1nr/ppp2ppp/4p3/3p1b2/1bPP1B2/4P3/PP3PPP/RN1QKBNR w KQkq - 0 1,['b1c3'],[1]
rn1qk1nr/ppp2ppp/4p3/3p1b2/1bPP1B2/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 1,['g8f6'],[1]
rnbqkb1r/ppppp1pp/5n2/5p2/3P1B2/7P/PPP1PPP1/RN1QKBNR b KQkq - 0 1,['c7c5'],[1]
rnbqkb1r/pp1pp1pp/5n2/2p2p2/3P1B2/7P/PPP1PPP1/RN1QKBNR w KQkq c6 0 1,['d4c5'],[1]
rnbqkb1r/pp1pp1pp/5n2/2P2p2/5B2/7P/PPP1PPP1/RN1QKBNR b KQkq - 0 1,['d8a5'],[1]
rnb1kb1r/pp1pp1pp/5n2/q1P2p2/5B2/7P/PPP1PPP1/RN1QKBNR w KQkq - 0 1,['b1c3'],[1]
rnb1kb1r/pp1pp1pp/5n2/q1P2p2/5B2/2N4P/PPP1PPP1/R2QKBNR b KQkq - 0 1,['a5c5'],[1]
rnbqk2r/ppp2ppp/3b3n/8/8/3P1N2/PPP1P1PP/RNBQKB1R b KQkq - 0 1,['h6g4'],[1]
r1b1kbnr/pppp1ppp/2n5/8/4P2q/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 1,['h4e4'],[1]
r1bqk1nr/ppp2ppp/2np4/2b1p3/1PB1P3/2P2N2/P2P1PPP/RNBQK2R b KQkq b3 0 1,['c5b6'],[1]
r1bqkbnr/ppp2ppp/2n1p3/3p4/2PP4/P7/1P2PPPP/RNBQKBNR w KQkq - 0 1,['e2e3'],[1]
r1bqkbnr/ppp2ppp/2n1p3/3p4/2PP4/P3P3/1P3PPP/RNBQKBNR b KQkq - 0 1,['g8f6'],[1]
r1bqkb1r/ppp2ppp/2n1pn2/3p4/2PP4/P3P3/1P3PPP/RNBQKBNR w KQkq - 0 1,['b1c3'],[1]
r1bqkb1r/ppp2ppp/2n1pn2/3p4/2PP4/P1N1P3/1P3PPP/R1BQKBNR b KQkq - 0 1,['a7a6'],[1]
rnbqk1nr/ppp1ppbp/3p2p1/8/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 1,['f7f5'],[1]
rnbqk1nr/ppp1p1bp/3p2p1/5p2/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq f6 0 1,['f1e2'],[1]
rnbqk1nr/ppp1p1bp/3p2p1/5p2/2PP4/4PN2/PP2BPPP/RNBQK2R b KQkq - 0 1,"['c7c6', 'g8f6']","[1, 1]"
r1bqk2r/pppp1ppp/2n2n2/2b1p1N1/2B1P3/2N5/PPPP1PPP/R1BQK2R b KQkq - 0 1,['e8h8'],[1]
rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/2P3P1/PP2PPBP/RNBQK1NR b KQkq - 0 1,['b7b6'],[1]
rnbqkb1r/p1p2ppp/1p2pn2/3p4/3P4/2P3P1/PP2PPBP/RNBQK1NR w KQkq - 0 1,['f2f3'],[1]
rnbqkb1r/p1p2ppp/1p2pn2/3p4/3P4/2P2PP1/PP2P1BP/RNBQK1NR b KQkq - 0 1,['c8b7'],[1]
rnbqkb1r/pppp1ppp/4pn2/8/2P5/1P2P3/P2P1PPP/RNBQKBNR b KQkq - 0 1,['d7d5'],[1]
rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/1P2P3/P2P1PPP/RNBQKBNR w KQkq d6 0 1,['c1b2'],[1]
rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/1P2P3/PB1P1PPP/RN1QKBNR b KQkq - 0 1,"['f8e7', 'f8d6']","[1, 1]"
rnbqk2r/ppp1bppp/4pn2/3p4/2P5/1P2P3/PB1P1PPP/RN1QKBNR w KQkq - 0 1,['g1f3'],[1]
rnbqkbnr/pppp1ppp/4p3/8/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 1,['g1f3'],[1]
rnbqkbnr/pppp1ppp/4p3/8/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq - 0 1,"['b7b6', 'g8f6']","[1, 1]"
rnbqkbnr/p1pp1ppp/1p2p3/8/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq - 0 1,['d2d4'],[1]
rnbqkbnr/p1pp1ppp/1p2p3/8/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq d3 0 1,['c8b7'],[1]
rn1qkbnr/pbpp1ppp/1p2p3/8/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 1,['f1e2'],[1]
rn1qkbnr/pbpp1ppp/1p2p3/8/3P4/4PN2/PPP1BPPP/RNBQK2R b KQkq - 0 1,['g8f6'],[1]
rn1qkb1r/pbpp1ppp/1p2pn2/8/3P4/4PN2/PPP1BPPP/RNBQK2R w KQkq - 0 1,['e1h1'],[2]
rn1qkb1r/pbpp1ppp/1p2pn2/8/3P4/4PN2/PPP1BPPP/RNBQ1RK1 b kq - 0 1,['f8e7'],[2]
rnbqkb1r/ppp2ppp/4pn2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R w KQkq - 0 1,"['f1e2', 'b2b3']","[1, 1]"
rnbqkb1r/ppp2ppp/4pn2/3p4/5P2/4PN2/PPPPB1PP/RNBQK2R b KQkq - 0 1,['f8d6'],[1]
rnbqk2r/ppp2ppp/3bpn2/3p4/5P2/4PN2/PPPPB1PP/RNBQK2R w KQkq - 0 1,['e1h1'],[1]
rnbqk2r/ppp2ppp/3bpn2/3p4/5P2/4PN2/PPPPB1PP/RNBQ1RK1 b kq - 0 1,['e8h8'],[1]
r1b1kbnr/pppp1ppp/2n5/8/2BPPp1q/8/PPP3PP/RNBQ1KNR b kq d3 0 1,['g7g5'],[2]
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 0 1,['b1c3'],[1]
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/2N1P3/PP1P1PPP/R1BQKBNR b KQkq - 0 1,"['g8f6', 'g7g6', 'f8e7']","[1, 1, 1]"
rnbqk2r/ppp1bppp/3p1n2/4p3/2PP4/2N1P3/PP3PPP/R1BQKBNR w KQkq - 0 1,['g1f3'],[3]
rnbqk2r/ppp1bppp/3p1n2/4p3/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 0 1,['b8c6'],[3]
rnbqk1nr/pppp1ppp/8/2b5/4Pp2/2N5/PPPP2PP/R1BQKBNR w KQkq - 0 1,['g1f3'],[1]
rnbqk1nr/pppp1ppp/8/2b5/4Pp2/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 0 1,['d7d6'],[1]
rnbqk1nr/ppp2ppp/3p4/2b5/4Pp2/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 0 1,['d2d4'],[1]
rnbqk1nr/ppp2ppp/3p4/2b5/3PPp2/2N2N2/PPP3PP/R1BQKB1R b KQkq d3 0 1,['c5b6'],[1]
rnbqk2r/ppp1bppp/4pn2/3p4/8/NP2PN2/PBPP1PPP/R2QKB1R b KQkq - 0 1,['e8h8'],[1]
rn1qkbnr/pbpp1ppp/1p2p3/8/3PP3/3B3N/PPP2PPP/RNBQK2R b KQkq - 0 1,"['g8f6', 'c7c5', 'd7d5']","[2, 4, 1]"
rn1qkb1r/pbpp1ppp/1p2pn2/8/3PP3/3B3N/PPP2PPP/RNBQK2R w KQkq - 0 1,['f2f3'],[2]
rn1qkb1r/pbpp1ppp/1p2pn2/8/3PP3/3B1P1N/PPP3PP/RNBQK2R b KQkq - 0 1,"['b8a6', 'c7c5']","[1, 1]"
rnbqk2r/ppp1bppp/4pn2/3p4/8/1PN1PN2/PBPP1PPP/R2QKB1R b KQkq - 0 1,['e8h8'],[1]
rnbqkbnr/p1p2ppp/1p2p3/8/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 1,['f1c4'],[1]
rnbqkbnr/p1p2ppp/1p2p3/8/2BP4/4PN2/PP3PPP/RNBQK2R b KQkq - 0 1,['c8b7'],[1]
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 1,"['f8d6', 'c8f5', 'c7c6']","[5, 1, 2]"
rn1qkbnr/ppp2ppp/4p3/3p1b2/3P4/4PN2/PPP1BPPP/RNBQK2R b KQkq - 0 1,['f8d6'],[2]
rn1qk1nr/ppp2ppp/3bp3/3p1b2/3P4/4PN2/PPP1BPPP/RNBQK2R w KQkq - 0 1,['e1h1'],[2]
rn1qk1nr/ppp2ppp/3bp3/3p1b2/3P4/4PN2/PPP1BPPP/RNBQ1RK1 b kq - 0 1,"['b8d7', 'g8f6']","[1, 1]"
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/4PN2/PPP1BPPP/RNBQK2R b KQkq - 0 1,['e7e6'],[1]
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P4/4PN2/PPP1BPPP/RNBQK2R w KQkq - 0 1,['a2a3'],[1]
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P4/P3PN2/1PP1BPPP/RNBQK2R b KQkq - 0 1,['f8d6'],[1]
rn1qkb1r/ppp2ppp/4pn2/3p1b2/2PP4/P3PN2/1P3PPP/RNBQKB1R b KQkq - 0 1,['f8d6'],[1]
r1bqk2r/pppp1ppp/2n2n2/4p3/1bPP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq d3 0 1,['e5d4'],[1]
rnbqkbnr/pp1ppp1p/6p1/2p5/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq f3 0 1,"['b8c6', 'f8g7']","[1, 3]"
r1bqkbnr/pp1ppp1p/2n3p1/2p5/4PP2/2N3P1/PPPP3P/R1BQKBNR b KQkq - 0 1,['f8g7'],[1]
r1bqk1nr/pp1pppbp/2n3p1/2p5/4PP2/2N3P1/PPPP3P/R1BQKBNR w KQkq - 0 1,['f1g2'],[1]
r1bqk1nr/pp1pppbp/2n3p1/2p5/4PP2/2N3P1/PPPP2BP/R1BQK1NR b KQkq - 0 1,"['b7b6', 'd7d6']","[1, 2]"
rnbqkbnr/pp1ppp1p/6p1/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq - 0 1,['f8g7'],[3]
rnbqk1nr/pp1pppbp/6p1/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq - 0 1,"['f1g2', 'd2d3']","[2, 1]"
rnbqkb1r/p1pp1ppp/1p2pn2/8/3P4/P3PN2/1PP2PPP/RNBQKB1R b KQkq - 0 1,['c8b7'],[1]
rn1qkb1r/pbpp1ppp/1p2pn2/8/3P4/P3PN2/1PP2PPP/RNBQKB1R w KQkq - 0 1,['c2c4'],[1]
rnbqkb1r/p1pp1ppp/1p2pn2/8/2P5/4PN2/PP1P1PPP/RNBQKB1R w KQkq - 0 1,"['a2a3', 'f1e2', 'b1c3', 'b2b3', 'd2d4']","[2, 1, 2, 9, 1]"
rnbqkb1r/p1pp1ppp/1p2pn2/8/2P5/P3PN2/1P1P1PPP/RNBQKB1R b KQkq - 0 1,['c8b7'],[2]
rn1qkb1r/pbpp1ppp/1p2pn2/8/2P5/P3PN2/1P1P1PPP/RNBQKB1R w KQkq - 0 1,['b1c3'],[2]
rn1qkb1r/pbpp1ppp/1p2pn2/8/2P5/P1N1PN2/1P1P1PPP/R1BQKB1R b KQkq - 0 1,"['d7d5', 'f8e7']","[2, 1]"
rnbqkb1r/pppp1ppp/4pn2/8/2P5/P4N2/1P1PPPPP/RNBQKB1R b KQkq - 0 1,['b7b6'],[1]
rnbqkb1r/p1pp1ppp/1p2pn2/8/2P5/P4N2/1P1PPPPP/RNBQKB1R w KQkq - 0 1,['b1c3'],[1]
rnbqkb1r/p1pp1ppp/1p2pn2/8/2P5/P1N2N2/1P1PPPPP/R1BQKB1R b KQkq - 0 1,['c8b7'],[1]
rn1qkb1r/pbpp1ppp/1p2pn2/8/2P5/P1N2N2/1P1PPPPP/R1BQKB1R w KQkq - 0 1,['e2e3'],[1]
r1bqkbnr/pp1ppppp/2n5/2p5/2P5/2N1P3/PP1P1PPP/R1BQKBNR b KQkq - 0 1,"['e7e6', 'g8f6']","[1, 13]"
r1bqkbnr/pp1p1ppp/2n1p3/2p5/2P5/2N1P3/PP1P1PPP/R1BQKBNR w KQkq - 0 1,['g1f3'],[1]
r1bqkbnr/pp1p1ppp/2n1p3/2p5/2P5/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq - 0 1,['g8f6'],[2]
r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2P5/P1N1PN2/1P1P1PPP/R1BQKB1R b KQkq - 0 1,['d7d5'],[2]
rnbqkbnr/pp1p1ppp/4p3/8/2Pp4/4P3/PP3PPP/RNBQKBNR w KQkq - 0 1,['e3d4'],[1]
rnbqkbnr/pp1p1ppp/4p3/8/2PP4/8/PP3PPP/RNBQKBNR b KQkq - 0 1,['d7d5'],[1]
rn1qkbnr/pbpp1ppp/1p2p3/8/3PP3/3B4/PPP1NPPP/RNBQK2R b KQkq - 0 1,['d7d5'],[1]
rn1qkbnr/pbp2ppp/1p2p3/3p4/3PP3/3B4/PPP1NPPP/RNBQK2R w KQkq d6 0 1,['e4e5'],[1]
rn1qkbnr/pbp2ppp/1p2p3/3pP3/3P4/3B4/PPP1NPPP/RNBQK2R b KQkq - 0 1,['c7c5'],[1]
rnbqkb1r/p1p2ppp/1p2pn2/3p4/2PP4/4PN2/PP2BPPP/RNBQK2R b KQkq - 0 1,['c8b7'],[2]
rnbqkbnr/pppp1ppp/4p3/8/3P1P2/8/PPP1P1PP/RNBQKBNR b KQkq f3 0 1,['d7d5'],[1]
rnbqkbnr/ppp2ppp/4p3/3p4/3P1P2/8/PPP1P1PP/RNBQKBNR w KQkq d6 0 1,['g1f3'],[1]
rnbqkbnr/ppp2ppp/4p3/3p4/3P1P2/5N2/PPP1P1PP/RNBQKB1R b KQkq - 0 1,['g8f6'],[1]
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1P2/5N2/PPP1P1PP/RNBQKB1R w KQkq - 0 1,['e2e3'],[1]
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1P2/4PN2/PPP3PP/RNBQKB1R b KQkq - 0 1,['c7c5'],[1]
rnbqkb1r/pp3ppp/4pn2/2pp4/3P1P2/4PN2/PPP3PP/RNBQKB1R w KQkq c6 0 1,['c2c3'],[1]
rnbqkb1r/pp3ppp/4pn2/2pp4/3P1P2/2P1PN2/PP4PP/RNBQKB1R b KQkq - 0 1,['f8e7'],[1]
r1b1kbnr/pp1ppppp/1qn5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 1,['g2g3'],[1]
r1b1kbnr/pp1ppppp/1qn5/2p5/4P3/2N2NP1/PPPP1P1P/R1BQKB1R b KQkq - 0 1,['e7e6'],[1]
r1b1kbnr/pp1p1ppp/1qn1p3/2p5/4P3/2N2NP1/PPPP1P1P/R1BQKB1R w KQkq - 0 1,['f1g2'],[1]
r1b1kbnr/pp1p1ppp/1qn1p3/2p5/4P3/2N2NP1/PPPP1PBP/R1BQK2R b KQkq - 0 1,['g8e7'],[1]
rnb1kbnr/pp2pppp/2p5/4q3/8/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 0 1,['e5c7'],[1]
rnbqkbnr/pppp1ppp/4p3/4P3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,['d7d5'],[1]
rnbqkbnr/ppp2ppp/4p3/3pP3/8/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 1,['e5d6'],[1]
rnbqkbnr/ppp2ppp/3Pp3/8/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,['f8d6'],[1]
rnbqk1nr/ppp2ppp/3bp3/8/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1,['d2d4'],[1]
rnbqk1nr/ppp2ppp/3bp3/8/3P4/8/PPP2PPP/RNBQKBNR b KQkq d3 0 1,['g8f6'],[1]
rnbqk2r/ppp2ppp/3bpn2/8/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 1,['g1f3'],[1]
rnbqk2r/ppp2ppp/3bpn2/8/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 1,['b7b6'],[1]
rnbqkbnr/pppp2pp/4p3/5p2/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 1,"['g1f3', 'f1d3', 'g2g3']","[1, 1, 1]"
rnbqkb1r/pppp2pp/4pn2/5p2/3P4/4PN2/PPP1BPPP/RNBQK2R b KQkq - 0 1,['d7d5'],[1]
rnbqkb1r/ppp3pp/4pn2/3p1p2/3P4/4PN2/PPP1BPPP/RNBQK2R w KQkq d6 0 1,['e1h1'],[1]
rnbqkb1r/ppp3pp/4pn2/3p1p2/3P4/4PN2/PPP1BPPP/RNBQ1RK1 b kq d6 0 1,['f8d6'],[1]
rnbqkb1r/p1pp1ppp/1p2pn2/8/2P5/4PN2/PP1PBPPP/RNBQK2R b KQkq - 0 1,['c8b7'],[1]
rn1qkb1r/pbpp1ppp/1p2pn2/8/2P5/4PN2/PP1PBPPP/RNBQK2R w KQkq - 0 1,['e1h1'],[2]
rn1qkb1r/pbpp1ppp/1p2pn2/8/2P5/4PN2/PP1PBPPP/RNBQ1RK1 b kq - 0 1,"['d7d5', 'f8e7']","[1, 1]"
rnbqkb1r/p1pp1ppp/1p2pn2/8/3P4/4PN2/PPP1BPPP/RNBQK2R b KQkq - 0 1,['c8b7'],[1]
r1bqkb1r/ppppnppp/5n2/1B2p3/4P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 1,['e7g6'],[1]
rnbqkbnr/pp3ppp/4p3/2pp4/3P4/4PN2/PPP1BPPP/RNBQK2R b KQkq - 0 1,['g8f6'],[1]
rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/4PN2/PPP1BPPP/RNBQK2R w KQkq - 0 1,['e1h1'],[1]
rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/4PN2/PPP1BPPP/RNBQ1RK1 b kq - 0 1,['b8c6'],[1]
rn1qkb1r/ppp1pppp/5n2/3p4/3P4/4Pb2/PPP1BPPP/RNBQK2R w KQkq - 0 1,['e2f3'],[1]
rn1qkb1r/ppp1pppp/5n2/3p4/3P4/4PB2/PPP2PPP/RNBQK2R b KQkq - 0 1,['e7e6'],[1]
rn1qkb1r/ppp2ppp/4pn2/3p4/3P2b1/4PN2/PPP1BPPP/RNBQK2R w KQkq - 0 1,['c2c4'],[1]
rn1qkb1r/ppp2ppp/4pn2/3p4/2PP2b1/4PN2/PP2BPPP/RNBQK2R b KQkq c3 0 1,['c7c6'],[1]
rnbqk2r/ppp1bppp/4pn2/3p4/3P4/3BPN2/PPP2PPP/RNBQ1RK1 b kq - 0 1,"['e8h8', 'b7b6']","[2, 1]"
rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/3BPN2/PPP2PPP/RNBQ1RK1 b kq - 0 1,['e8h8'],[1]
rnbqk1nr/pppp1ppp/8/4p3/4PP2/2N5/PPPP2PP/R1BQKBbR w KQkq - 0 1,['h1g1'],[1]
rnbqk1nr/pppp1ppp/8/4p3/4PP2/2N5/PPPP2PP/R1BQKBR1 b Qkq - 0 1,['d8h4'],[1]
rnb1k1nr/pppp1ppp/8/4p3/4PP1q/2N5/PPPP2PP/R1BQKBR1 w Qkq - 0 1,['g2g3'],[1]
rnb1k1nr/pppp1ppp/8/4p3/4PP1q/2N3P1/PPPP3P/R1BQKBR1 b Qkq - 0 1,['h4h2'],[1]
rnb1kbnr/pppp1ppp/5q2/8/2B1Pp2/8/PPPP2PP/RNBQ1KNR w kq - 0 1,['d2d4'],[1]
rnb1kbnr/pppp1ppp/5q2/8/2BPPp2/8/PPP3PP/RNBQ1KNR b kq d3 0 1,['d7d6'],[1]
r1bqk1nr/pppp1ppp/2n5/4P3/4P3/2N5/PPPP2PP/R1BQKBbR w KQkq - 0 1,['h1g1'],[1]
r1bqk1nr/pppp1ppp/2n5/4P3/4P3/2N5/PPPP2PP/R1BQKBR1 b Qkq - 0 1,['d8h4'],[1]
rnbqkbnr/pppp2pp/8/5p2/4Pp2/8/PPPPB1PP/RNBQK1NR w KQkq f6 0 1,['e4e5'],[1]
rnbqkbnr/pppp2pp/8/4Pp2/5p2/8/PPPPB1PP/RNBQK1NR b KQkq - 0 1,['d7d6'],[1]
rnbqkbnr/ppp3pp/3p4/4Pp2/5p2/8/PPPPB1PP/RNBQK1NR w KQkq - 0 1,['e5d6'],[1]
rnbqkbnr/ppp3pp/3P4/5p2/5p2/8/PPPPB1PP/RNBQK1NR b KQkq - 0 1,['d8h4'],[1]
r1bqkb1r/pppp1ppp/2n2n2/3Bp3/4P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 0 1,['c6e7'],[1]
r1bqkb1r/ppppnppp/5n2/3Bp3/4P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 1,['d2d4'],[1]
r1bqkb1r/ppppnppp/5n2/3Bp3/3PP3/2N5/PPP2PPP/R1BQK1NR b KQkq d3 0 1,['e7d5'],[1]
rn1qkb1r/ppp2ppp/3p1n2/4p3/2B1PPb1/2N2N2/PPPP2PP/R1BQK2R b KQkq - 0 1,['g4f3'],[1]
rn1qkbnr/pp2pppp/2p5/3p1b2/2PP4/P3P3/1P3PPP/RNBQKBNR b KQkq - 0 1,['e7e6'],[2]
rn1qkbnr/pp3ppp/2p1p3/3p1b2/2PP4/P3P3/1P3PPP/RNBQKBNR w KQkq - 0 1,['c4c5'],[2]
rn1qkbnr/pp3ppp/2p1p3/2Pp1b2/3P4/P3P3/1P3PPP/RNBQKBNR b KQkq - 0 1,['a7a5'],[2]
